diag_E_energy,diag_E_power,diag_I_max,diag_J_yy,diag_L_batt,diag_M_ctrl,diag_M_dist,diag_P_hover,diag_P_shaft_dash,diag_SM,diag_S_hat,diag_S_split_batt,diag_S_split_motor,diag_S_split_struct,diag_T_avail_trans,diag_T_peak,diag_T_req_trans,diag_U_eval,diag_V_max,diag_V_pitch,diag_V_trans,diag_active_batt,diag_active_motor,diag_alpha_max,diag_arm_rotor,diag_dT_rotor,diag_d_int,diag_d_pod,diag_err,diag_fit_range,diag_kv,diag_l_int,diag_l_pod,diag_n_U,diag_n_bisect_E,diag_n_bisect_mot,diag_n_iter,diag_pd_margin,diag_pd_min,diag_thr_hover,diag_thrust_limit,diag_wght_status,diag_x_cg,diag_x_cp,dv_AR_fin,dv_S_fin,dv_d_body,dv_d_prop,dv_f_mount,dv_k_E,dv_k_mot,dv_lambda_body,dv_n_design,dv_n_ser,dv_pd_prop,dv_x_fin,ec_C1_MTOW[kg],ec_C2_R_dash[m],ec_C3_margin_V,ec_C4_n_design,ec_C5_alpha_max[rad/s2],ec_C6_SPL_hover[dB],ec_C7_Cost_acq[KRW],ec_C8_l_body[m],g_g1,g_g2,g_g3,g_g4,g_g5,g_g6,g_g7,g_g8,g_g9,source_file,source_id,source_run,wall_s
93.6261625289917,55.08114058383408,99.24529834925059,0.039295156750088676,0.1285750556309797,5.4233026178367805,3.112305447543856,473.38356493611326,361.84263838971975,1.0438613131564942,0.06150432816010931,,,,51.36636293844925,114.80223793396848,6.223448680396348,19.533093518296877,91.2912950515747,105.58086686513278,41.65,energy,cruise,138.01453070484422,0.1698983825270011,11.285728564513226,0.08581994769238789,0.030346167001332743,9.370023560045793e-05,OK,2173.992759997418,0.424621314343981,0.1062115845046646,2,80,20,12,1.0139819146711433,1.4658149020428701,0.4436201503627951,volt,converged,0.4367792371625084,0.5301750088114129,2.2131391528970052,0.029371610075039772,0.0894714369349396,0.12866751370961188,0.981830584289475,1.0159456810574998,1.0309116429478278,7.857654344592922,4.128723106379263,6,1.4863098009269238,0.5665115429491108,1.7627393132251699,10181.903839111328,1.0959339141845703,4.128723106379263,138.01453070484422,78.01344419746074,1009225.0294050127,0.7030356251487998,22.28086686513278,0.04189128643221418,5.197762066031515,1.0,0.07049770813132894,0.04787261577036734,0.050828907204725354,0.04386131315649422,0.2425354642220925,main_01.jsonl,3,2026-09-06T21:04:30#3,3.2987460000000004
98.36974334716797,57.86911891205341,104.26868272442054,0.04467089586349721,0.1262719208810352,5.917505500195197,3.3926856975736372,498.74276349861725,383.66220053207473,1.0387613258366062,0.07416109327120957,,,,54.71155805583163,114.37054368396056,6.5921814111146135,19.55373266845522,90.30098266601563,104.39393187901061,41.65,energy,cruise,132.46892379945936,0.17391365219840632,12.029844161179254,0.08929776916301148,0.030878542764852707,0.00013750522111165877,OK,2151.8852268944443,0.4415445962945472,0.10807489967698447,2,80,20,12,1.002582779150162,1.4658149020428701,0.44350463294647685,volt,converged,0.44837748461625093,0.544932993428856,2.2776471953496307,0.030453254622223813,0.09295254493118564,0.13083838082399377,0.9677579450192727,1.0281606242712886,1.0336452797855187,7.8577970256632925,4.136939420435408,6,1.4696007782098632,0.5847598638824575,1.8638848154793386,10322.57080078125,1.08404541015625,4.136939420435408,132.46892379945936,78.55833530764924,1028924.2317893896,0.7304022310881041,21.09393187901061,0.03577374183490356,5.6294563160394375,1.0,0.08630876872170767,0.05135043724099093,0.052018189320816616,0.038761325836606186,0.24419502060778764,main_01.jsonl,0,2026-09-06T21:04:30#3,3.3628939
94.6845293045044,55.84605411658543,100.62352093078455,0.039543187463035825,0.1294821742984474,5.649928994021169,3.1282559195433324,461.73900087021616,367.9473227636035,1.0044785669900025,0.06025158796928487,,,,52.6607063928365,114.38429679162992,6.332128916208842,19.567288663039193,94.64752140045167,109.80103139678766,41.65,energy,cruise,142.87995876160994,0.17246819662919072,11.582144369156914,0.08695746230986885,0.03096101856221867,9.220298051378558e-05,OK,1988.9909169625753,0.4214831815946012,0.10836356496776535,2,80,20,12,1.0545117060915983,1.4658149020428701,0.44169884824871153,volt,converged,0.43902732111118303,0.529991588719102,2.285253762862397,0.030014473446106426,0.09055869442839426,0.1350699479976663,0.9712844894762253,1.0386737911122843,1.033635696845755,7.7646797948901485,4.003080296313508,6,1.545718973167716,0.5656265692075626,1.7992533193386981,10442.733764648438,1.1362247467041016,4.003080296313508,142.87995876160994,77.06364483104777,1016057.8428217217,0.703159264879784,26.501031396787667,0.06593412771438723,5.615703208370078,1.0,0.050645952985272524,0.0490101303878483,0.04965387541616043,0.004478566990002486,0.3060955175451101,main_01.jsonl,2,2026-09-06T21:04:30#3,3.3557080000000004
92.73942279815674,54.59553837741449,98.37033941876484,0.03795943569064441,0.12793971488047262,5.155741511430467,3.080954343325992,464.4585731653312,355.3153342107621,1.0459465323942005,0.060786013990253185,,,,48.8985209070842,119.49746886808289,6.14265841051119,19.53360043148441,93.8035394668579,109.18919373435958,41.65,energy,cruise,135.8223961348605,0.170533796859772,10.688965624143252,0.0856607297110567,0.030147685187136012,9.015589758098476e-05,OK,2101.637681929458,0.4152178778196133,0.10551689815497604,2,80,20,12,1.0486357141355063,1.4658149020428701,0.45101645831969367,volt,converged,0.4341010927464738,0.5275020075114455,2.2436748463036618,0.028878438996337828,0.08929798213602222,0.12946153538487845,0.9890915538505793,1.016808174667399,1.0028628805102444,7.761785962552934,4.093131062413797,6,1.5371058565941924,0.5644170960196998,1.737980882398648,10191.917419433594,1.1260929107666016,4.093131062413797,135.8223961348605,77.57264020323825,1004670.9702988463,0.6931118242276799,25.88919373435958,0.05892045318163042,0.5025311319171095,1.0,0.06962029454152519,0.047713397789036154,0.051154038099321654,0.045946532394200545,0.17342353598939542,main_01.jsonl,4,2026-09-06T21:04:30#3,3.3878528
94.29836845397949,55.58779042197125,100.15818094048873,0.039772322203945595,0.12909338585821448,5.433845110403071,3.0286192967025576,461.6950275967416,365.6153545333106,1.0125108092973103,0.09063106441036695,,,,52.30421870601482,114.9729044222708,6.350722761257113,19.547856464473394,94.05504989624023,108.86369532743463,41.65,energy,cruise,136.62378280401262,0.16722595948314128,11.488373986189428,0.08639688962968718,0.03081872882802432,0.00014395197074266138,OK,2014.7098367268313,0.42238777133451966,0.10786555089808511,2,80,20,12,1.0455096790149785,1.4658149020428701,0.4406301671958272,volt,converged,0.4386047918449546,0.5297824538227741,2.1311338418924155,0.029572705255289426,0.09005105045851061,0.13446568414164478,0.9735356389375066,1.0264328156291662,1.0298992421804687,7.80158498021891,4.135402072058591,6,1.5325236677302132,0.5664935690302892,1.7905591799863134,10302.543640136719,1.1291122436523438,4.135402072058591,136.62378280401262,77.10524564181407,1013337.8005816136,0.7025409227100515,25.56369532743463,0.06188404337068987,5.027095577729199,1.0,0.010249453613236037,0.04844955770766663,0.044967592183063586,0.012510809297310299,0.29416578251324954,main_01.jsonl,1,2026-09-06T21:04:30#3,3.5093851999999996
92.74419021606445,54.65141713566577,98.47102186606445,0.03853775955354777,0.12863552652788937,5.354670995028344,3.3633599780534214,459.16572552346645,355.9849348348728,1.1270230108174808,0.0616737925588664,,,,49.67815916560434,118.92031384580972,6.043528413447587,19.506037535501974,92.18564262390137,106.56522247390366,41.65,energy,cruise,138.9460896809035,0.17354674974167444,10.908657688039188,0.08479271346129941,0.030106167008195676,8.888584716684662e-05,OK,2141.145794782301,0.41379997506707866,0.10537158452868486,2,80,20,12,1.0234355099534567,1.4658149020428701,0.44200147893455266,volt,converged,0.4345785491985366,0.5342350779682371,2.283851931514905,0.029684153924143534,0.08842457324577171,0.12968132524966522,0.9934544303097336,1.0016725708011858,1.0061991634065768,7.792785076713321,4.079649461180761,6,1.5001670217696208,0.5689720851570783,1.725427164047672,10017.871856689453,1.1066703796386719,4.079649461180761,138.9460896809035,77.42770262008202,1003391.8379509682,0.6890736948043938,23.265222473903663,0.04821125670653981,1.0796861541902842,1.0,0.05288150342779008,0.046845381539278856,0.054493800493955975,0.1270230108174808,0.09206003222034354,main_01.jsonl,6,2026-09-06T21:04:30#3,3.2285372000000003
98.39358043670654,58.00144388590404,104.50710610072801,0.04707871939065707,0.12501553172617225,5.823159580160152,3.545571157769307,483.3977043756835,382.02591633425106,1.106123553731786,0.05933534608526503,,,,53.7149524229236,118.455477459825,6.595164744406806,19.52609691863993,92.57315616607664,107.0704299847185,41.65,energy,cruise,123.68984661285792,0.17477139986944287,11.779946919629198,0.0891158338051922,0.030938766285266983,9.289794271136976e-05,OK,2039.0527210770983,0.45269362389518747,0.10828568199843444,2,80,20,12,1.02828744283043,1.4658149020428701,0.44220740844769135,volt,converged,0.4518082551741395,0.5544080741020845,2.242065465416133,0.030021814968138945,0.09275620122345168,0.13484237347046749,0.9897596343675059,1.013541317456933,1.0089235011151347,7.988276986252904,4.100918545648734,6,1.5072790572844001,0.5969829429494433,1.8564713239672845,10153.770446777344,1.1113224029541013,4.100918545648734,123.68984661285792,77.67754300434378,1026879.9127656077,0.7409622275655425,23.770429984718504,0.052284430625349154,1.5445225401749951,1.0,0.005539005270378539,0.051168501883171645,0.050972112522483286,0.10612355373178595,0.1423756063674062,main_01.jsonl,8,2026-09-06T21:04:30#3,3.2827243
97.75951385498047,57.544064698498005,103.68299945675317,0.04973498260715532,0.12487258774922065,5.735911630621174,3.8218013802644553,489.6682203089773,379.80793410636755,1.2055649942339572,0.07183780515968818,,,,53.32265155070315,116.54775094110084,6.638194195521538,19.548812131671614,93.25094738006592,108.42844739345678,41.65,energy,cruise,115.32951918225771,0.1737581302248486,11.671114338795403,0.08941061230128641,0.03096350586207195,9.226075718102712e-05,OK,2044.4277822454865,0.4548047297369455,0.10837227051725183,2,80,20,13,1.0413296268279164,1.4658149020428701,0.44926684209584306,volt,converged,0.4556297194677747,0.5678174331462351,2.2444094967871395,0.029414101755100546,0.09305820442285402,0.13325528976967585,0.9903469329146332,1.025700852215861,1.020267827523134,7.994774320218829,4.118980303919006,6,1.5263964849431007,0.6149322687734543,1.860562845974548,10294.437408447266,1.1194591522216797,4.118980303919006,115.32951918225771,78.01125000966148,1026173.4352828247,0.7439793430055076,25.12844739345678,0.05643493187438853,3.452249058899156,1.0,0.08990785604529705,0.05146328037926586,0.05060138312858366,0.20556499423395724,0.0008398029895182457,main_01.jsonl,7,2026-09-06T21:04:30#3,3.5352007
95.73812866210938,56.449244603314426,101.71035063660256,0.04604887880472125,0.1257436453468961,5.719794061720181,3.732436032524383,468.531433821474,372.97376534489376,1.1996951442855674,0.0801852185627514,,,,53.49999010242025,113.75446931504676,6.421824459366949,19.520003530921002,93.46845703125001,108.32572515852736,41.65,energy,cruise,124.21136431955317,0.17182084785113885,11.769541410763324,0.08750546294676723,0.031006322302647236,0.00013622978945825528,OK,2033.7584560824894,0.43910325449706594,0.10852212805926532,2,80,20,12,1.0403430987613673,1.4658149020428701,0.44064757195852944,volt,converged,0.4496726975895919,0.5589831517429279,2.1667895822277687,0.030239386353153416,0.09111519261706412,0.13405888732878285,0.9865341159619271,1.0101967001411614,1.0375789144592498,7.9289612587940415,4.024324175742239,6,1.5249504174018698,0.6000115147709382,1.8114656882697244,10115.623474121094,1.1220703125000002,4.024324175742239,124.21136431955317,77.39099464677521,1017685.7011621941,0.7224488323482583,25.025725158527365,0.05806944505941414,6.245530684953238,1.0,0.08772983402281942,0.049558131024746675,0.049233807878215366,0.19969514428556745,0.032456018503195905,main_01.jsonl,11,2026-09-06T21:04:30#3,3.3814265999999997
94.10290431976318,55.399995207277826,99.81981118428438,0.03930061544821606,0.13003940870594027,5.327114357874449,3.01528571589301,470.1403419595782,362.5353050148988,1.0132867588333272,0.06250320069929893,,,,50.733977783703125,117.79266766610546,6.305832548639261,19.566231595279977,93.29734096527099,108.20923132385094,41.65,energy,cruise,135.5478609461893,0.16956992765191353,11.107036308765966,0.08641191563429783,0.030436561536028164,9.526587683415673e-05,OK,2076.448069940284,0.42753793821446584,0.10652796537609857,2,80,20,12,1.0392243104331425,1.4658149020428701,0.4467829321345841,volt,converged,0.4380145449213304,0.5292230950562157,2.1853955000266114,0.029120178586947938,0.09001257476205501,0.1314536767614354,0.9875503517752342,1.036462812144245,1.0127890435619182,7.860853490427105,4.001647819392959,6,1.523310480798126,0.5668217311208607,1.778391776768844,10418.415069580078,1.120016098022461,4.001647819392959,135.5478609461893,77.58337581865787,1012309.8065248609,0.7075756625006309,24.909231323850946,0.056141303776436,2.2073323338945414,1.0,0.005556391262578675,0.04846458371227728,0.04883680189016832,0.013286758833327195,0.26670301251925155,main_01.jsonl,12,2026-09-06T21:04:30#3,3.2488015999999993
